P77747,0.0
P02932,0.0
P06996,0.0
P02931,0.0
P02916,0.0
P68187,0.0
P68183,0.0
P0AEX9,0.0
P02943,0.0
P08331,0.0
P39196,0.0
P31119,0.0
P37666,0.0
P46891,0.0
P0AEI6,0.0
P75895,0.0
P0A6Q3,0.0
P0A6Q6,1.321672385984032e-06
P0AF12,0.0
P45395,0.02765948543828081
P17115,0.025824540763379596
P0A6A8,0.026362980417319118
P56258,0.0
P26612,0.0
P25718,0.0
Q46829,0.0
P22256,0.0
P50457,0.0
P77674,0.0
P77397,0.0
P25527,0.0
P76458,0.0
P76459,0.0
P76461,0.22909755375766502
P76503,0.0
P21151,0.0
P37677,0.0
P0AEK2,1.3085673621893667e-06
P76460,0.0
P77580,0.9347159965467363
P0A9Q7,0.0
P77567,0.0
P0AE76,0.0
P0ABD8,0.057380582230167385
P24182,0.049420601520309915
P0ABD5,0.05019604785187915
P0A9Q5,0.05133353563705819
P27550,0.0
P0AAI5,0.0
P0A953,1.341381076028518e-06
P75959,0.0
P0AC78,0.0
P69783,0.0
P09323,0.0
P08839,0.0
P0AA04,0.0
P69786,13.092558906643976
P0A6C8,0.18727169659256182
P0A6C5,0.20413514721085882
P00894,0.5309335826221816
P08142,0.5996454533786447
P00893,0.5926421566801789
P0ADF8,0.6025852047062434
P0A6A3,1.3303410602965466
P33221,0.0
P11868,0.0
P76535,0.0
P27836,0.0
P69797,0.0
P69801,0.0
P69805,0.0
P77272,0.0
P0C7L2,0.0
P41036,0.0
P0AFH6,0.0
P77348,0.0
P76027,0.0
P77737,0.0
P0AFH2,0.0
P46883,0.0
P69856,0.0
P0A6L4,0.0
Q47146,0.0
P00934,0.3425039145625186
P76008,0.0
P23843,0.0
P0A9P9,0.0
P0A6R0,1.3947640561746144e-06
P39344,0.0
P23908,0.0
P0ADV1,0.0
P0AF98,0.0
P0A9V1,0.0
P0ADV9,0.0
P0ADC6,0.0
P76145,0.0
P25516,1.3003831630737568
P36683,0.0
P77581,0.0
P18335,0.25075917520084456
P27247,0.0
P75949,0.0
P0AE16,0.0
P67910,0.0
P60651,0.0
P24224,0.0
P37623,0.0
P26647,0.0
P38101,0.0
P31125,0.0
P11446,0.18156927783603735
P32705,0.0
P22333,0.0
P28305,0.00046101613542029587
P77239,0.0
P77211,0.0
P38054,0.0
P77214,0.0
P00903,0.0004501368870077764
P05041,0.0
P15639,0.6016571765743939
P15977,0.0
P09029,0.4911469007386285
P0AG18,0.50565052582817
P0A9P0,6.2557309343170955
P0AFG3,0.0
P0AFG6,0.0
P0AEX3,0.0
P77790,0.0
P77622,0.0
P77308,0.0
P37313,0.0
P0AEG1,0.0
P76128,0.0
P77268,0.0
P0AAG0,0.0
P23847,0.0
P77463,0.0
P0AEF8,0.0
P31441,0.0
P31466,0.0
P0AGM9,0.0
P69441,0.0
P0A7F6,0.0
P00936,0.0
P0A6J8,0.018571410001132695
P07862,0.019344765165545483
P51981,0.0
P0A6B4,0.02735562827021107
P29012,0.028423680880473045
P22564,0.0
P0AFF2,0.0
P0AFF4,0.0
P45562,0.0
P0A927,0.0
P36561,0.0
P0A825,0.0
P75823,0.0
P0A959,0.0
P77434,0.0
P00957,0.0
P0AD96,0.0
P22729,0.0
P0A9S7,0.0
P0AEX7,0.0
P22731,0.0
P0AAE0,0.0
P37028,0.0
P06611,0.0
P06609,0.0
P0ABV2,0.0
P0ABU7,0.0
P02929,0.0
P06129,0.0
P30143,0.0
P25437,0.0
P39451,0.0
Q93K97,0.0
P45799,0.0
P69503,0.0004600015681382661
P0A6J1,0.15913374409347794
P0AB89,0.548525464399424
P0A7D4,0.21861871620919177
P0AF18,0.0
P80668,0.0
P23883,0.0
P0A761,0.0
P37685,0.0
P13016,0.0
P26365,0.0
P36548,0.0
P63883,0.0
P32718,0.0
P37351,1.6354311897007046
P77425,0.2131130040575453
P77671,0.20648648095932728
P75712,0.0
P45425,0.0
P32719,0.0
P12995,1.2642896539850269e-06
P39265,0.0
P32720,0.0
P32721,0.0
P0A887,0.0
P69776,0.0
P23930,0.0
P69820,0.0
P69822,0.0
P39301,0.0
P30136,0.00015393119519548486
P30863,0.0
P76234,0.0
Q46851,0.0
Q46857,0.0
P0A9S5,0.0
P37595,0.0
P0A962,0.0
P00805,0.0
P0AE12,0.0
P22106,0.0
P42604,0.0
P00963,0.14996452271833305
P15288,0.0
P04825,0.0
P37095,0.0
P68767,0.0
P0A8M0,0.0
P77610,0.0
P0AB93,0.0
P0A790,0.0003781768208547797
P0A786,0.23745079585714243
P0A7F3,0.2202919889365689
P00562,0.4503007528067855
P00561,0.501450540863543
P08660,0.7257962950511537
P10902,0.0
P77570,0.0
P00904,0.0401559334014393
P00895,0.04355418886074425
P12998,1.3971388182585955e-06
P0AC38,0.0
P21179,0.0
P13029,0.0
P00509,0.08852024620777517
P05637,0.0
P21889,0.0
P45394,0.003400212374763158
P0A9H5,0.0
P0A8N5,0.0
P37902,0.0
P0AER5,0.0
P0AER3,0.0
P0AAG3,0.0
P0A830,0.0
P0ABN9,0.0
P0ABN5,0.0
P21345,0.0035673390569674022
P09158,0.0
Q46807,0.44290840257711545
P77624,0.40975948796866607
P37306,0.41652213432552915
P0A6F1,0.0
P00968,0.0
P0AB96,0.0
P0AC59,0.0
P0AE37,0.0
P39831,0.0
P77756,0.0
P37617,0.0
P69380,0.0
P75757,0.0
P60757,0.06665448493678568
P60782,0.0
P0AB98,32.082622249225906
P0ABA6,31.057565287621106
P0ABC0,30.59426440546049
P0ABA0,30.661568110534365
P0ABB4,32.5042570321232
P0A6E6,32.99554492673787
P68699,33.708857203973
P0ABA4,34.96407444422175
P0ABB0,32.16410519711088
P17445,0.0
P0A8H3,0.00022407710436251694
P06282,0.0
Q46920,0.0
P12281,0.0
P32173,0.0
P32125,0.0
P22255,0.16953473530530508
P20099,0.0
P62615,0.2993127651890929
P12996,1.342788896878077e-06
P0A9H7,0.0
P75851,0.0
P0AAI1,0.0
Q47539,0.0
Q47537,0.0
Q47538,0.0
P75853,0.0
P33360,0.0
P33362,0.0
P33361,0.0
P33359,0.0
P0ABD1,0.0
P0ABC9,0.0
P31801,0.0
P0AAE8,0.0
P17444,0.0
P0A9J8,0.12496043635908116
P07023,0.0958568586961947
P12008,0.2726069802190078
P26602,0.00015730432686220913
P0ABW0,0.0
Q47140,0.0
P77650,0.0
P0ABR5,0.0
P69330,0.0
P0A6G5,0.0
P0A9I1,0.0
P75726,0.0
P76175,0.0018052177563693123
P37019,0.0018373393846304812
P0AE74,0.0
P0AE06,0.0
P24177,0.0
P02930,0.0
P31224,0.0
P0A6H8,0.0
P0AA84,0.0
P0ABI4,0.00021794241121218948
P76445,0.0
P60752,0.0
P0AB65,0.0
P23857,0.0
P06972,0.0
P07822,0.0
P07821,0.0
P16869,0.0
P65870,0.0
P30745,0.0001649077003420658
P0A738,0.00014925526271524167
P00816,0.0
P17583,0.0
P76316,0.0
P0A853,0.038187725878655404
P06721,0.11058354246789975
P16703,0.16445988722072072
P0ABK5,0.15415781805848924
Q46925,0.0
P36553,0.0001357775105349358
P32131,0.0
P31572,0.0
P31552,0.0
P31551,0.0
P23256,0.10369650333236931
P25539,0.0003147828148509071
P21888,0.0
P23886,0.0
P29018,0.0
P08202,0.0
P14176,0.0
P0AFM2,0.0
P14175,0.0
P26458,0.0
P26459,0.0
P0ABJ9,0.0
P0ABK2,0.0
P0ABJ3,21.29488987196888
P0ABJ6,19.384049646118775
P0ABI8,20.142083558302154
P0ABJ1,18.752832895117148
P0ABF6,0.0
P0C0L7,0.0
P31553,0.0
P41409,0.0
P33022,0.0
P0A8F4,0.0
P0ABH7,1.3068597675217628
P25524,0.0
P0AA82,0.0
P0A6I0,0.25005000276627504
P33231,0.0
Q46839,0.0
P21177,0.0
P0A6J5,0.0
P0ABN1,0.0
P0A7E5,0.11019456198598213
P36649,0.0
Q59385,0.0
P0A6V5,0.0
P10384,0.0
P66899,0.0
P00861,0.23023514427404285
P0A6K1,0.2504981930288317
P31459,0.0
P0A712,0.0
P37647,0.0
P00888,0.25625432826054545
P0AB91,0.250513373808421
P00887,0.26387891623342724
P0ABG1,0.0
Q6BF16,0.0
P60546,0.16908858419065323
P08722,0.0
P24241,0.0
P76082,0.0
P0A7J0,0.0005914063900524579
P05791,0.2176183342962666
P76014,6.077126154930098
P76015,6.411638204968311
P37349,6.224649022591311
P13000,1.258487188477649e-06
P17411,0.0
P02924,0.0
P0AAF3,0.0
P0AE26,0.0
P15047,0.0
P10378,0.0
P0CI31,0.0
P28248,0.0
P0ABR9,0.0
P0AE24,0.0
P04036,0.255454449255765
P0A6L2,0.25935522034304165
P31122,0.0
P0AFS3,0.0
P0ABQ4,0.018410017209682668
P08192,0.0004354337523860063
P32166,0.0
P0ABU0,0.0
P0AFC0,0.0
P08337,0.0
P60061,0.0
P37672,0.0
P0A8Z3,0.0
P0AC16,0.0
P28629,0.0
P21170,0.0
P0A7E1,0.0
P0AAE5,0.0
P05020,0.22697716116919422
P0A6I9,0.00042298510577544354
P05793,0.21810087239495318
P0A9J4,0.0003865941162977612
P0A6L0,0.0
P0AEG4,0.0
P0A6M2,0.0
P11447,0.1972362499776406
P0AC13,0.00044068700117016
P0AEG6,0.0
P0AA25,0.0
P36655,0.0
P0AGG4,0.0
P38489,0.0
P0A6E4,0.20609060980822988
P0AC19,0.0
P07639,0.25340288906679204
P77202,0.0
P05194,0.2363578791538544
P11875,0.0
P14407,1.4541253038989785
P52094,0.0
P09551,0.0
P0AAF6,0.0
P30860,0.0
P0AE30,0.0
P0AE34,0.0
P30859,0.0
P0AEU3,0.0
P07109,0.0
P0A720,0.0188254006777838
P11667,0.0
P25889,0.0
P76440,0.0
P23331,0.0
P07650,0.0
P0ABP8,0.0
P06968,0.017363268276514972
P52006,0.0
P45568,0.31957614945669294
P77488,0.320865413545238
P22939,0.00019811865201945975
P62623,0.3072641568829953
P17993,0.0
P09099,0.0
P0A9B6,0.0001621878512276585
P0A9B2,22.31063306351677
P18775,0.0
P18777,0.0
P77374,0.0
P76173,0.0
P18776,0.0
P77783,0.0
P0AAJ1,0.0
P0A9Q9,0.6978749755010134
P52005,0.0
P46923,0.0
P0AEK4,1.3265393066225042e-06
P39300,0.0
P11553,0.0
P77399,0.0
P0A955,0.0
P0ADF6,0.0
P0ACV0,0.0
P24205,0.0
P0ACV2,0.0
P0AB87,0.0
Q46890,0.0
P0A6P9,19.696236999192426
P19925,0.0
P13039,0.0
P27243,0.0
P27835,0.0
P0AG00,0.0
P0AAA7,0.0
P19636,0.0
P0AEJ6,0.0
P23871,0.00015150496999084904
P0AEK7,0.0
P0AEL0,0.0
P24183,0.0
P0AAJ5,0.0
P32176,0.0
P0AAJ3,0.0
P78055,6.354923271878515
P32669,6.022941742242077
P75792,0.0
P77668,0.0
P77329,0.0
P23482,0.0
P77453,0.0
P16433,0.0
P0AAK1,0.0
P77437,0.0
P07658,0.0
P16431,0.0
P23481,0.0
P16429,0.0
P0AEW1,0.0
P77416,0.0
P16430,0.0
P77858,0.0
P16432,0.0
P77423,0.0
P0ABY4,0.01772854470223147
P61949,0.01896980412060661
P28861,0.017865459516722748
P0AGC0,0.0
P17846,0.15694783057672546
P38038,0.1567261555284986
P0AEN1,0.0
P23882,0.0
P0AG40,0.000151599125506217
P80644,0.0
P21515,0.0
P0AC28,0.0
P69902,0.0
P80645,0.0
P77733,0.13119543069491144
P0AC23,0.12570030768892332
P0A8Q0,19.036131157265096
P00363,18.55058472808584
P0A8Q3,17.96926266207438
P0AC47,18.964953109645915
P0AEW9,0.0
P0AC00,0.0
P45541,0.0
P45543,0.0
P45539,0.0
P0AC94,0.0
P0AGG2,0.0
P69811,0.0
P20966,0.0
P37051,0.0
P11551,0.0
P0AC33,1.4272185420976904
P05042,1.3964715884534065
P0ABP3,0.0
P0ACC7,0.06461949564081534
P19926,0.0
P38135,0.0
P69451,0.0
P37744,0.0
P61887,0.0
P23893,0.0026558564612891122
P0ADG4,0.0
P0AE22,0.0
P0A7A7,0.0
P10907,0.0
P10906,0.0
P10905,0.0
P0AG80,0.0
P0A6S7,0.09715353050607264
P13033,0.0
P0A996,0.0
P13035,0.0
P0A9C0,0.0
P77704,3.375726305368512
P0A991,3.7206960644311997
P0AB71,1.1243446111615198
P33650,0.0
P21437,0.0
P0A9C9,0.0
P0A993,0.0
P0A769,0.0
P69922,0.0
P78061,1.6940372643253403
P0A9V8,0.0
P07004,0.1522469188412966
P0A759,0.0
P07762,0.0
P77791,0.0
P0AC53,3.6023036191020132
P15877,0.0
P75804,0.0
P15029,0.0
P15030,0.0
P15028,0.0
P15031,0.0
P39835,0.0
P0AC96,0.0
P39829,0.0
P39400,0.0
Q6BF17,0.0
P00490,0.0
P0AC86,0.0
P39398,0.0
P13036,0.0
P0AA76,0.0
Q46916,0.0
P0AA80,0.0
P23522,0.0
P0AES2,0.0
Q46915,0.0
P0A6T3,0.0
P71242,0.0
P0A9C3,0.0
P06720,0.0
P0A6U8,0.0
P25740,0.0
P27128,0.0
P27127,0.0
P23876,0.0
P0AEL6,0.0
P23877,0.0
P23878,0.0
P69831,0.0
P37188,0.0
P69828,0.0
P27129,0.0
P75780,0.0
P17315,0.0
P0AA78,0.0
P23200,0.0
P0AAG8,0.0
P0AEE5,0.0
P0AEP3,0.0
P19642,0.0
P0AEP1,0.0
P39328,0.0
P37772,0.0
P39325,0.0
Q6BEX0,0.0
P15067,0.0
P0A6V1,0.0
P0A9C5,1.6299613986297554
P00962,0.0
P0AEQ3,0.0
P0AEQ6,0.0
P10346,0.0
P0A9S3,0.0
P0A7B5,0.13984648385684792
P63235,0.0
P0A6W9,0.0
P69910,0.0
P69908,0.0
P00370,5.895802072279903
P77454,0.0
P0A6W0,0.0
P0AG16,0.47954164817165745
P22634,0.019102081250255976
P08179,0.4930061660707376
P06971,0.0
P09831,0.0
P09832,0.0
P0A6X1,0.002227337865771825
P04805,0.0024128431165171913
P25553,0.0
P32055,0.0
P0AER8,0.00347873234343335
P0AG20,0.0
P0AG24,0.0
P32056,0.0
P0AEP7,0.0
P37128,0.0
P0AER0,0.0
P17169,0.05975500361426348
P76038,0.0
P37906,0.0
P0AB77,0.0
P08194,0.0
P25552,0.0
P77364,0.0
P23524,0.0
P33195,0.13964293783510107
P27248,0.14218722325129907
P0A6T9,0.13028264825286626
P75913,0.0
P76641,0.0
P0A9M2,0.0
P0A9M5,0.0
P0A8G3,0.0
P0A910,31.1994524498079
P60844,29.597834589668082
P0AEP9,0.00047017707963064096
P52073,0.0004415696973866013
P52074,0.00046551647312508297
P0A6F3,0.0
P0AC84,0.0
P00960,0.0
P00961,0.0
P76083,0.0
P0AGK1,0.0001417457163013182
P77589,0.0
P61517,0.5799932705973926
P0ABE9,0.5541883671147514
Q47690,0.0
P0AC88,0.0
P76658,0.0
P0AEA5,0.0
P25741,0.0
P63228,0.0
P60560,0.0
P27240,0.0
P24173,0.0
P04079,0.16596289225163874
P00350,3.9663972025632925
P46859,0.0
P39208,0.0
P37692,0.0
P25742,0.0
P27242,0.0
P76423,0.0
P0A6V8,0.0
P23917,0.0
P10908,0.0
P09394,0.0
P06988,0.054916332661742534
P06987,0.06199967680733241
P60906,0.0
P0AEU0,0.0
P05825,0.0
P15993,0.0
P77044,0.0
P06983,0.00031350871839843497
P76422,0.00016142664726393147
P40191,0.0
P0AA67,0.0
P0AG34,0.0
P0AC62,0.0
P0AC69,0.0
P68688,0.0
P24077,0.0
P0AEW6,0.0
P39405,0.0
P0AES0,0.0
P51020,0.0
P06715,0.0
P06610,0.0
P26281,0.0004739811785737078
P18956,0.0
P30147,0.0
P75797,0.0
P75798,0.0
P75799,0.0
P75796,0.0
P04425,0.0
P0A6T5,0.0004427871765399779
P0A7I7,0.0002959170839984494
P00547,0.35286439158263233
P07623,0.11196723915082063
Q46822,0.00020989375443830749
P06986,0.06468714990618125
Q46799,0.1970438769951694
Q46800,0.20272119808093636
Q46801,0.18866831709082144
P30125,0.3226645159413026
P0A6A6,0.3126589622712243
P30126,0.29782316510758783
P69506,0.0
P0ACD8,0.0
P69741,0.0
P0ACE0,0.0
P69739,0.0
P37180,0.0
P0AAJ8,0.0
P0AAM1,0.0
P09151,0.32070454555246497
P60720,0.0
P60716,0.0
P04951,0.027355478653674384
P0ABZ4,0.02398911650310482
P0A715,0.026120533590298988
P37678,0.0
P39304,0.0
P03961,0.0
P36937,0.0
P03959,0.0
P03960,0.0
P0AGI8,0.13451604254582372
P23849,0.1300536383429652
P31069,0.13793633271714054
P0AAH4,0.13871264834310162
P0AFZ7,0.1227579888786776
P63183,0.12597678731765866
P45522,0.0
