Line Name,Measurement Type,Time,Value,Units
WT,P17115,0.0,0.02693353562576604,proteins/cell
WT,P76461,0.0,0.23363279317695182,proteins/cell
WT,P0ABD5,0.0,0.054696515550703706,proteins/cell
WT,P00893,0.0,0.6023989233333887,proteins/cell
WT,P15639,0.0,0.5837138377303254,proteins/cell
WT,P0AC44,0.0,1.9874735146505282,proteins/cell
WT,P0A6I6,0.0,0.0004135021575979397,proteins/cell
WT,P0A9M8,0.0,1.2893594759854727,proteins/cell
WT,P17115,1.0,0.028183625515467006,proteins/cell
WT,P76461,1.0,0.23400748314804126,proteins/cell
WT,P0ABD5,1.0,0.04954866436918003,proteins/cell
WT,P00893,1.0,0.610435738522401,proteins/cell
WT,P15639,1.0,0.5503003670334679,proteins/cell
WT,P0AC44,1.0,1.8602687487908727,proteins/cell
WT,P0A6I6,1.0,0.0004241403350668118,proteins/cell
WT,P0A9M8,1.0,1.3251512076571896,proteins/cell
WT,P17115,2.0,0.027750726041862756,proteins/cell
WT,P76461,2.0,0.2459588414007262,proteins/cell
WT,P0ABD5,2.0,0.055344300547678874,proteins/cell
WT,P00893,2.0,0.6221144610214736,proteins/cell
WT,P15639,2.0,0.5763804430029059,proteins/cell
WT,P0AC44,2.0,2.035594297887617,proteins/cell
WT,P0A6I6,2.0,0.0003759775304898156,proteins/cell
WT,P0A9M8,2.0,1.2330242006144554,proteins/cell
WT,P17115,3.0,0.02628655207983436,proteins/cell
WT,P76461,3.0,0.2328229783787797,proteins/cell
WT,P0ABD5,3.0,0.05228453597172165,proteins/cell
WT,P00893,3.0,0.6010143896636134,proteins/cell
WT,P15639,3.0,0.6230639251047633,proteins/cell
WT,P0AC44,3.0,1.9528887116650224,proteins/cell
WT,P0A6I6,3.0,0.00038949438144221494,proteins/cell
WT,P0A9M8,3.0,1.2814124979640757,proteins/cell
WT,P17115,4.0,0.026047633619099102,proteins/cell
WT,P76461,4.0,0.2353650369856413,proteins/cell
WT,P0ABD5,4.0,0.0502594121054353,proteins/cell
WT,P00893,4.0,0.5374430654583274,proteins/cell
WT,P15639,4.0,0.5633973937707318,proteins/cell
WT,P0AC44,4.0,1.9580676478008299,proteins/cell
WT,P0A6I6,4.0,0.00039826279238195397,proteins/cell
WT,P0A9M8,4.0,1.356200253980157,proteins/cell
WT,P17115,5.0,0.02771124468519845,proteins/cell
WT,P76461,5.0,0.22976798780818355,proteins/cell
WT,P0ABD5,5.0,0.05600533573362473,proteins/cell
WT,P00893,5.0,0.5966606017695529,proteins/cell
WT,P15639,5.0,0.6078397428205995,proteins/cell
WT,P0AC44,5.0,1.838580835093615,proteins/cell
WT,P0A6I6,5.0,0.00035744458104524507,proteins/cell
WT,P0A9M8,5.0,1.2498132752389555,proteins/cell
WT,P17115,6.0,0.02366520846156411,proteins/cell
WT,P76461,6.0,0.24488989131210243,proteins/cell
WT,P0ABD5,6.0,0.05340285515495009,proteins/cell
WT,P00893,6.0,0.5786568595027349,proteins/cell
WT,P15639,6.0,0.5468744630413501,proteins/cell
WT,P0AC44,6.0,1.8788783225914532,proteins/cell
WT,P0A6I6,6.0,0.0004153438866500436,proteins/cell
WT,P0A9M8,6.0,1.282048379252602,proteins/cell
WT,P17115,7.0,0.026834218320269346,proteins/cell
WT,P76461,7.0,0.21666924776667568,proteins/cell
WT,P0ABD5,7.0,0.04840919861356844,proteins/cell
WT,P00893,7.0,0.5840097093489842,proteins/cell
WT,P15639,7.0,0.6135680384418678,proteins/cell
WT,P0AC44,7.0,1.8868722612282194,proteins/cell
WT,P0A6I6,7.0,0.0003688735881939533,proteins/cell
WT,P0A9M8,7.0,1.2403577580032137,proteins/cell
WT,P17115,8.0,0.025522804606631425,proteins/cell
WT,P76461,8.0,0.23172910590821133,proteins/cell
WT,P0ABD5,8.0,0.05481439497475312,proteins/cell
WT,P00893,8.0,0.5312271282337037,proteins/cell
WT,P15639,8.0,0.5447369252510652,proteins/cell
WT,P0AC44,8.0,1.591564789078951,proteins/cell
WT,P0A6I6,8.0,0.0003724707731514863,proteins/cell
WT,P0A9M8,8.0,1.1808328703932602,proteins/cell
